customer_name,customer_party_unique_reference_number,customer_code,ods_key,customer_facility_types,customer_facility_party_role_types
BANK OF BARODA,00308932,00003607,00003607,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BANK OF BEIRUT (UK) LTD,00310647,00003306,00003306,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BANK OF INDIA,00301944,00005725,00005725,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BANK OF INDIA,00307542,00000613,00000613,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BANK OF SCOTLAND,00310731,00005705,00005705,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
PARIS CLUB CI TRANCHE","LEAD/AGENT BANK
SYNDICATE LENDER
PARIS CLUB PAYEE"
BANK SADERAT PLC,00301107,00004036,00004036,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BARCLAYS BANK LTD,00303824,00005718,00005718,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","SYNDICATE LENDER
SOLE LENDER
LEAD/AGENT BANK
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BARCLAYS BANK LTD,00307540,00005720,00005720,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","LEAD/AGENT BANK
SYNDICATE LENDER
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BARCLAYS BANK LTD,00310715,00005719,00005719,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BARCLAYS BANK PLC,00300130,00003681,00003681,"BUYER CREDIT GUARANTEE
EXPORT INSURANCE (EXIP)
BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
LINE OF CREDIT GUARANTEE
EXPORT INSURANCE (EXIP)
BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
LINE OF CREDIT GUARANTEE
ASSET BASED GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","LEAD/AGENT BANK
LEAD/AGENT BANK
SOLE LENDER
LEAD/AGENT BANK
SOLE LENDER
SYNDICATE LENDER
SYNDICATE LENDER
SOLE LENDER
EXPORTER/OII INVESTOR
SYNDICATE LENDER
SOLE LENDER
PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BARCLAYS BANK PLC,00308474,00005722,00005722,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BARLOW EUROPE LIMITED,00301439,00002146,00002146,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BARLOWORLD SCIENTIFIC LIMITED,00307070,00001930,00001930,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BEA HOLDINGS LIMITED,00302221,00001920,00001920,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BEGBIES TRAYNOR LIMITED,00314122,00001923,00001923,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BERK SPENCER ACIDS LIMITED,00300140,00003202,00003202,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
BESTOBELL ENGINEERING PRODUCTS LIMITED,00302439,00004136,00004136,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BETAFENCE LIMITED,00301671,00001924,00001924,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BG ELECTRICAL LIMITED,00303500,00001927,00001927,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BHANUMAN LIMITED,00306562,00001928,00001928,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BHOJSONS(U.K.)LIMITED,00306619,00001929,00001929,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BLUNDELL HARLING LIMITED,00302590,00001936,00001936,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BLYTHE COLOURS LIMITED,00304117,00001937,00001937,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BNP PARIBAS,00307799,00003813,00003813,"BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
OVERSEAS INVESTMENT INSURANCE
BUYER CREDIT GUARANTEE
OVERSEAS INVESTMENT INSURANCE
ASSET BASED GUARANTEE
OVERSEAS INVESTMENT INSURANCE
BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
PARIS CLUB CI TRANCHE
SUPPLIER CREDIT FINANCE GUARANTEE
PARIS CLUB OD TRANCHE
PROJECT FINANCING GUARANTEE
PROJECT FINANCING GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","LEAD/AGENT BANK
SOLE LENDER
LEAD/AGENT BANK
EXPORTER/OII INVESTOR
SOLE LENDER
LEAD/AGENT BANK
SYNDICATE LENDER
UNINSURED AMOUNT
SYNDICATE LENDER
SYNDICATE LENDER
LEAD/AGENT BANK
PARIS CLUB PAYEE
SYNDICATE LENDER
PARIS CLUB PAYEE
LEAD/AGENT BANK
SYNDICATE LENDER
SOLE LENDER"
BOC GROUP PLC,00300173,00000428,00000428,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BOC LTD (BOC ARC EQUIPMENT),NULL,00005766,00005766,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BOLTON GATE COMPANY LIMITED,00306862,00001940,00001940,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BOROPEX LIMITED,00300149,00002869,00002869,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BRAMLEY & WELLESLEY LIMITED,00312022,00001947,00001947,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BRIDON PLC,00301513,00004402,00004402,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BRILLO MANUFACTURING COMPANY OF GREAT BRITAIN LIMITED,00302326,00002859,00002859,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BRITANNIA AUTO COMPONENTS LIMITED,00301894,00001951,00001951,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BRITAX PMG LIMITED,00301702,00001992,00001992,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BRITISH LIVESTOCK COMPANY (WYDDIAL) LIMITED,00309032,00001995,00001995,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
BRITISH MARKITEX LIMITED,00302385,00001996,00001996,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BRITISH NORTHROP LIMITED,00301468,00001997,00001997,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BRITISH ROPES LTD,00302238,00004401,00004401,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BROCKHOUSE LIMITED,00304174,00003224,00003224,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
BROOK HANSEN (INTERNATIONAL) LIMITED,00301902,00002000,00002000,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BROOK HANSEN INTERNATIONAL LTD,00307191,00005786,00005786,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BROOKSBANK INDUSTRIES LIMITED,00309022,00002001,00002001,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BRUSH TRANSFORMERS LIMITED,00304579,00004403,00004403,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BTR INDUSTRIES LIMITED,00302452,00004054,00004054,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
A. RONAI (EASTERN) LIMITED,00302554,00003347,00003347,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
A.B.KNIGHT & CO. LIMITED,00302260,00002851,00002851,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
A.B.KNIGHT (LONDON) LIMITED,00301430,00002987,00002987,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
A.P.E.-LEE HOWL LIMITED,00304143,00003348,00003348,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ACORN MEDICAL LIMITED,00308027,00003099,00003099,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
AEROSOLS INTERNATIONAL LIMITED,00303616,00003360,00003360,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
AEROSTRUCTURES HAMBLE LIMITED,00308962,00003361,00003361,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
AGUSTAWESTLAND LIMITED,00302903,00003986,00003986,"PARIS CLUB CI TRANCHE
SUPPLIER CREDIT FINANCE GUARANTEE
BUYER CREDIT GUARANTEE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR
PARIS CLUB PAYEE"
AIR PRODUCTS PLC,00302777,00000372,00000372,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ALBIS (U.K.) LIMITED,00300609,00003368,00003368,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ALFA-LAVAL LTD,00302195,00004250,00004250,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ALLGOOD WORLDWIDE LTD,00301093,00003373,00003373,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ALLIS MINERAL SYSTEMS (UK) LIMITED,00310286,00004484,00004484,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ALLPALM LIMITED,00301086,00003455,00003455,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
AM MULTIGRAPHICS LIMITED,00302289,00003345,00003345,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
AMARNANI LIMITED,00300560,00003458,00003458,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
AMF INTERNATIONAL LIMITED,00301425,00001019,00001019,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
ANGLIAN PHARMA SALES & MARKETING LIMITED,00308396,00003462,00003462,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ANGOLA AGO,NULL,00005618,00005618,"PARIS CLUB CI TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB FD TRANCHE","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
ANTAR EQUIPMENT LIMITED,00304609,00000797,00000797,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
APV CONTRACTS LIMITED,00303183,00002292,00002292,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ARBUTHNOT EXPORT SERVICES LTD,00300571,00000367,00000367,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ASTELL SCIENTIFIC LIMITED,00300462,00003092,00003092,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
AVIAN TECHNIQUES LIMITED,00301931,00003205,00003205,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
BAE SYSTEMS INTEGRATED SYSTEMS TECH,00311757,00208071,00208071,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BALFOUR BEATTY GROUP LIMITED,00300122,00004285,00004285,"BUYER CREDIT GUARANTEE
EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","EXPORTER/OII INVESTOR
UNINSURED AMOUNT
EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BANK OF BARODA,00308932,00005701,00005701,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BANK OF BARODA,00308932,00005715,00005715,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BANK OF CREDIT & COMMERCE INT SA,00302063,00005717,00005717,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BANK OF INDIA,00301944,00005726,00005726,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BANK OF SCOTLAND,00300521,00002781,00002781,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
PARIS CLUB CI TRANCHE
BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
PARIS CLUB OD TRANCHE","LEAD/AGENT BANK
SOLE LENDER
PARIS CLUB PAYEE
SYNDICATE LENDER
SYNDICATE LENDER
PARIS CLUB PAYEE"
BARBOUR CAMPBELL LIMITED,00301460,00003492,00003492,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BARCLAYS BANK PLC,00307525,00005664,00005664,"PARIS CLUB CI TRANCHE
BUYER CREDIT GUARANTEE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BARCLAYS BANK PLC,00307539,00005677,00005677,"PARIS CLUB CI TRANCHE
ASSET BASED GUARANTEE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
SYNDICATE LENDER
PARIS CLUB PAYEE"
BARCLAYS BANK PLC,00308469,00005685,00005685,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BARCLAYS BANK PLC,00308471,00005702,00005702,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BARCLAYS BANK PLC,00308476,00005658,00005658,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BUCYRUS EUROPE LTD,00309136,00003850,00003850,"PARIS CLUB FD TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BURMA (MYANMAR),NULL,00240005,00240005,"PARIS CLUB CI TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE
PARIS CLUB OD TRANCHE","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
C PERKIN LIMITED,00308092,00002012,00002012,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CAFFREY SAUNDERS INTERNATIONAL LIMITED,00309224,00002018,00002018,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CAMARA LIMITED,00310295,00002019,00002019,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CARGLASS (UK) LIMITED,00303741,00002026,00002026,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CARRINGTON INDUSTRIES LIMITED,00303957,00002029,00002029,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CASHMERE INVESTMENTS INC,00305973,00002149,00002149,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CHARLES MIDGLEY LIMITED,00302180,00000746,00000746,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CHARTERHOUSE ADMINISTRATORS (D.T.) LIMITED,00306965,00000799,00000799,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CHARTERHOUSE DISTRIBUTOR FINANCE LIMITED,00301141,00003682,00003682,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CHEMETALL LIMITED,00300685,00003196,00003196,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CHUBB EUROPEAN GROUP SE,00322968,00270857,00270857,"LINE OF CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","RE-INSURER ECA
PARIS CLUB PAYEE
RE-INSURER ECA"
CLARKS SHOE SUPPLIES (EXPORT) LIMITED,00303399,00000785,00000785,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CLYDESDALE BANK PLC,00301977,00001018,00001018,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","SYNDICATE LENDER
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
COMONENTA INTERNATIONAL LTD,NULL,00003322,00003322,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
COMPAIR HOLMAN LTD,00302211,00004056,00004056,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
COVEC SUSPENSIONS (EXPORT) LIMITED,00309004,00002994,00002994,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CRABTREE ELECTRICAL INDUSTRIES LIMITED,00304157,00002113,00002113,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CREDIT LYONNAIS (SUISSE) SA,00310866,00003791,00003791,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CRODA CHEMICALS LTD,00301751,00004377,00004377,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CUPAL LIMITED,00301469,00002167,00002167,"PARIS CLUB OD TRANCHE
PARIS CLUB CI TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
D.D.D. LIMITED,00302564,00002172,00002172,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
DALAMAL & SONS (LONDON) LIMITED,00300228,00002169,00002169,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
DAVID SHAUL AND CO. LIMITED,00301605,00003320,00003320,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
DB UK BANK LIMITED,00300578,00003702,00003702,"LINE OF CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
DEEKO LIMITED,00308973,00002173,00002173,"PARIS CLUB OD TRANCHE
PARIS CLUB CI TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
DELTA ELECTRICAL LIMITED,00306526,00002175,00002175,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
DEPT FOR INTERNATIONAL DEVELOPMENT,NULL,00002135,00002135,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","DEPARTMENT FOR INTERNATIONAL DEVELOPMENT
PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
DEUTSCHE BANK AG,00307549,00000464,00000464,"DL LOAN (ENHANCED)
OVERSEAS INVESTMENT INSURANCE
OVERSEAS INVESTMENT INSURANCE
ASSET BASED GUARANTEE
LINE OF CREDIT GUARANTEE
OVERSEAS INVESTMENT INSURANCE
SUPPLIER CREDIT FINANCE GUARANTEE
ASSET BASED GUARANTEE
PARIS CLUB CI TRANCHE
SUPPLIER CREDIT FINANCE GUARANTEE
PARIS CLUB FD TRANCHE
ASSET BASED GUARANTEE
PARIS CLUB OD TRANCHE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","DL PANEL AGENT BANK
EXPORTER/OII INVESTOR
UNINSURED AMOUNT
LEAD/AGENT BANK
SOLE LENDER
LEAD/AGENT BANK
SOLE LENDER
SOLE LENDER
PARIS CLUB PAYEE
LEAD/AGENT BANK
PARIS CLUB PAYEE
SYNDICATE LENDER
PARIS CLUB PAYEE
LEAD/AGENT BANK
SOLE LENDER
SYNDICATE LENDER
LEAD/AGENT BANK
SYNDICATE LENDER
SYNDICATE LENDER"
DEZURIK INTERNATIONAL LTD,00301868,00004506,00004506,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
DIVERSEY LIMITED,00311760,00002977,00002977,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
DORMAN SMITH HOLDINGS LIMITED,00301603,00004546,00004546,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
DUPL ERR: RIGGS BANK EUROPE LTD,NULL,00005699,00005699,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
EAST ANGLIA CHEMICALS LIMITED,00304641,00003075,00003075,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
EASTWOOD & SHARPLES LIMITED,00301570,00002965,00002965,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ECUADOR ECU,NULL,00005600,00005600,"PARIS CLUB CI TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE
PARIS CLUB OD TRANCHE","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
EDWARD ARNOLD OLDHAM,NULL,00002157,00002157,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ELBIEF PUBLIC LIMITED COMPANY,00303856,00002202,00002202,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ELEQUIP PROJECTS LIMITED,00304182,00000763,00000763,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
FARRER INTERNATIONAL LTD,00307057,00004313,00004313,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
FERRANTI INTERNATIONAL PLC.,00301742,00000513,00000513,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
